Tag Name,Timestamp,Value
RZR__MTR_004,2024-01-01T14:10:00,20.085
RZR__MTR_004,2024-01-01T14:20:00,17.31
RZR__MTR_004,2024-01-01T14:30:00,13.278
RZR__MTR_004,2024-01-01T14:40:00,18.348
RZR__MTR_004,2024-01-01T14:50:00,19.021
RZR__MTR_004,2024-01-01T15:00:00,19.041
RZR__MTR_004,2024-01-01T15:10:00,12.781
RZR__MTR_004,2024-01-01T15:20:00,21.787
RZR__MTR_004,2024-01-01T15:30:00,19.767
RZR__MTR_004,2024-01-01T15:40:00,10.718
RZR__MTR_004,2024-01-01T15:50:00,11.806
RZR__MTR_004,2024-01-01T16:00:00,10.326
RZR__MTR_004,2024-01-01T16:10:00,10.57
RZR__MTR_004,2024-01-01T16:20:00,11.661
RZR__MTR_004,2024-01-01T16:30:00,20.137
RZR__MTR_004,2024-01-01T16:40:00,22.006
RZR__MTR_004,2024-01-01T16:50:00,18.925
RZR__MTR_004,2024-01-01T17:00:00,13.13
RZR__MTR_004,2024-01-01T17:10:00,18.384
RZR__MTR_004,2024-01-01T17:20:00,10.494
RZR__MTR_004,2024-01-01T17:30:00,12.309
RZR__MTR_004,2024-01-01T17:40:00,20.513
RZR__MTR_004,2024-01-01T17:50:00,13.091
RZR__MTR_004,2024-01-01T18:00:00,16.925
RZR__MTR_004,2024-01-01T18:10:00,20.429
RZR__MTR_004,2024-01-01T18:20:00,19.455
RZR__MTR_004,2024-01-01T18:30:00,17.553
RZR__MTR_004,2024-01-01T18:40:00,16.963
RZR__MTR_004,2024-01-01T18:50:00,14.628
RZR__MTR_004,2024-01-01T19:00:00,10.716
RZR__MTR_004,2024-01-01T19:10:00,14.037
RZR__MTR_004,2024-01-01T19:20:00,17.37
RZR__MTR_004,2024-01-01T19:30:00,17.858
RZR__MTR_004,2024-01-01T19:40:00,20.892
RZR__MTR_004,2024-01-01T19:50:00,12.119
RZR__MTR_004,2024-01-01T20:00:00,16.549
RZR__MTR_004,2024-01-01T20:10:00,14.58
RZR__MTR_004,2024-01-01T20:20:00,11.131
RZR__MTR_004,2024-01-01T20:30:00,17.183
RZR__MTR_004,2024-01-01T20:40:00,20.63
RZR__MTR_004,2024-01-01T20:50:00,11.951
RZR__MTR_004,2024-01-01T21:00:00,12.098
RZR__MTR_004,2024-01-01T21:10:00,14.725
RZR__MTR_004,2024-01-01T21:20:00,18.598
RZR__MTR_004,2024-01-01T21:30:00,15.535
RZR__MTR_004,2024-01-01T21:40:00,15.312
RZR__MTR_004,2024-01-01T21:50:00,13.857
RZR__MTR_004,2024-01-01T22:00:00,17.641
RZR__MTR_004,2024-01-01T22:10:00,19.906
RZR__MTR_004,2024-01-01T22:20:00,12.49
RZR__MTR_004,2024-01-01T22:30:00,13.126
RZR__MTR_004,2024-01-01T22:40:00,13.213
RZR__MTR_004,2024-01-01T22:50:00,21.887
RZR__MTR_004,2024-01-01T23:00:00,16.552
RZR__MTR_004,2024-01-01T23:10:00,18.682
RZR__MTR_004,2024-01-01T23:20:00,15.239
RZR__MTR_004,2024-01-01T23:30:00,17.19
RZR__MTR_004,2024-01-01T23:40:00,21.088
RZR__MTR_004,2024-01-01T23:50:00,14.442
RZR__MTR_005,2024-01-01T00:00:00,17.67
RZR__MTR_005,2024-01-01T00:10:00,11.567
RZR__MTR_005,2024-01-01T00:20:00,10.625
RZR__MTR_005,2024-01-01T00:30:00,21.229
RZR__MTR_005,2024-01-01T00:40:00,19.813
RZR__MTR_005,2024-01-01T00:50:00,11.196
RZR__MTR_005,2024-01-01T01:00:00,12.125
RZR__MTR_005,2024-01-01T01:10:00,20.692
RZR__MTR_005,2024-01-01T01:20:00,14.953
RZR__MTR_005,2024-01-01T01:30:00,20.787
RZR__MTR_005,2024-01-01T01:40:00,14.794
RZR__MTR_005,2024-01-01T01:50:00,21.894
RZR__MTR_005,2024-01-01T02:00:00,10.154
RZR__MTR_005,2024-01-01T02:10:00,12.208
RZR__MTR_005,2024-01-01T02:20:00,21.022
RZR__MTR_005,2024-01-01T02:30:00,15.04
RZR__MTR_005,2024-01-01T02:40:00,13.153
RZR__MTR_005,2024-01-01T02:50:00,12.314
RZR__MTR_005,2024-01-01T03:00:00,21.383
RZR__MTR_005,2024-01-01T03:10:00,14.288
RZR__MTR_005,2024-01-01T03:20:00,17.172
RZR__MTR_005,2024-01-01T03:30:00,12.524
RZR__MTR_005,2024-01-01T03:40:00,19.89
RZR__MTR_005,2024-01-01T03:50:00,21.346
RZR__MTR_005,2024-01-01T04:00:00,20.686
RZR__MTR_005,2024-01-01T04:10:00,20.483
RZR__MTR_005,2024-01-01T04:20:00,18.777
RZR__MTR_005,2024-01-01T04:30:00,13.393
RZR__MTR_005,2024-01-01T04:40:00,21.844
RZR__MTR_005,2024-01-01T04:50:00,14.374
RZR__MTR_005,2024-01-01T05:00:00,15.517
RZR__MTR_005,2024-01-01T05:10:00,18.903
RZR__MTR_005,2024-01-01T05:20:00,18.918
RZR__MTR_005,2024-01-01T05:30:00,15.525
RZR__MTR_005,2024-01-01T05:40:00,20.124
RZR__MTR_005,2024-01-01T05:50:00,15.28
RZR__MTR_005,2024-01-01T06:00:00,20.486
RZR__MTR_005,2024-01-01T06:10:00,16.192
RZR__MTR_005,2024-01-01T06:20:00,10.742
RZR__MTR_005,2024-01-01T06:30:00,16.737
RZR__MTR_005,2024-01-01T06:40:00,11.463
RZR__MTR_005,2024-01-01T06:50:00,19.298
RZR__MTR_005,2024-01-01T07:00:00,15.337
RZR__MTR_005,2024-01-01T07:10:00,19.525
RZR__MTR_005,2024-01-01T07:20:00,17.983
RZR__MTR_005,2024-01-01T07:30:00,19.026
RZR__MTR_005,2024-01-01T07:40:00,12.521
RZR__MTR_005,2024-01-01T07:50:00,11.0
RZR__MTR_005,2024-01-01T08:00:00,15.497
RZR__MTR_005,2024-01-01T08:10:00,21.463
RZR__MTR_005,2024-01-01T08:20:00,19.678
RZR__MTR_005,2024-01-01T08:30:00,21.301
RZR__MTR_005,2024-01-01T08:40:00,16.144
RZR__MTR_005,2024-01-01T08:50:00,13.744
RZR__MTR_005,2024-01-01T09:00:00,20.435
RZR__MTR_005,2024-01-01T09:10:00,17.784
RZR__MTR_005,2024-01-01T09:20:00,13.111
RZR__MTR_005,2024-01-01T09:30:00,17.798
RZR__MTR_005,2024-01-01T09:40:00,15.826
RZR__MTR_005,2024-01-01T09:50:00,20.432
RZR__MTR_005,2024-01-01T10:00:00,17.922
RZR__MTR_005,2024-01-01T10:10:00,14.873
RZR__MTR_005,2024-01-01T10:20:00,15.896
RZR__MTR_005,2024-01-01T10:30:00,15.48
RZR__MTR_005,2024-01-01T10:40:00,16.369
RZR__MTR_005,2024-01-01T10:50:00,12.715
RZR__MTR_005,2024-01-01T11:00:00,10.332
RZR__MTR_005,2024-01-01T11:10:00,17.138
RZR__MTR_005,2024-01-01T11:20:00,21.54
RZR__MTR_005,2024-01-01T11:30:00,15.206
RZR__MTR_005,2024-01-01T11:40:00,14.346
RZR__MTR_005,2024-01-01T11:50:00,17.261
RZR__MTR_005,2024-01-01T12:00:00,15.81
RZR__MTR_005,2024-01-01T12:10:00,21.068
RZR__MTR_005,2024-01-01T12:20:00,13.786
RZR__MTR_005,2024-01-01T12:30:00,15.146
RZR__MTR_005,2024-01-01T12:40:00,11.821
RZR__MTR_005,2024-01-01T12:50:00,11.387
RZR__MTR_005,2024-01-01T13:00:00,10.071
RZR__MTR_005,2024-01-01T13:10:00,14.079
RZR__MTR_005,2024-01-01T13:20:00,10.22
RZR__MTR_005,2024-01-01T13:30:00,21.474
RZR__MTR_005,2024-01-01T13:40:00,21.726
RZR__MTR_005,2024-01-01T13:50:00,20.088
RZR__MTR_005,2024-01-01T14:00:00,20.0
RZR__MTR_005,2024-01-01T14:10:00,15.592
RZR__MTR_005,2024-01-01T14:20:00,21.609
RZR__MTR_005,2024-01-01T14:30:00,21.741
RZR__MTR_005,2024-01-01T14:40:00,19.609
RZR__MTR_005,2024-01-01T14:50:00,21.399
RZR__MTR_005,2024-01-01T15:00:00,11.633
RZR__MTR_005,2024-01-01T15:10:00,18.398
RZR__MTR_005,2024-01-01T15:20:00,12.064
RZR__MTR_005,2024-01-01T15:30:00,18.803
RZR__MTR_005,2024-01-01T15:40:00,18.929
RZR__MTR_005,2024-01-01T15:50:00,14.632
RZR__MTR_005,2024-01-01T16:00:00,16.75
RZR__MTR_005,2024-01-01T16:10:00,21.778
RZR__MTR_005,2024-01-01T16:20:00,15.139
RZR__MTR_005,2024-01-01T16:30:00,13.535
RZR__MTR_005,2024-01-01T16:40:00,19.586
RZR__MTR_005,2024-01-01T16:50:00,10.626
RZR__MTR_005,2024-01-01T17:00:00,15.258
RZR__MTR_005,2024-01-01T17:10:00,21.268
RZR__MTR_005,2024-01-01T17:20:00,12.911
RZR__MTR_005,2024-01-01T17:30:00,21.636
RZR__MTR_005,2024-01-01T17:40:00,12.097
RZR__MTR_005,2024-01-01T17:50:00,17.687
RZR__MTR_005,2024-01-01T18:00:00,17.023
RZR__MTR_005,2024-01-01T18:10:00,13.421
RZR__MTR_005,2024-01-01T18:20:00,17.251
RZR__MTR_005,2024-01-01T18:30:00,11.856
RZR__MTR_005,2024-01-01T18:40:00,19.059
RZR__MTR_005,2024-01-01T18:50:00,12.535
RZR__MTR_005,2024-01-01T19:00:00,15.052
RZR__MTR_005,2024-01-01T19:10:00,14.572
RZR__MTR_005,2024-01-01T19:20:00,18.58
RZR__MTR_005,2024-01-01T19:30:00,10.687
RZR__MTR_005,2024-01-01T19:40:00,14.666
RZR__MTR_005,2024-01-01T19:50:00,20.912
RZR__MTR_005,2024-01-01T20:00:00,15.911
RZR__MTR_005,2024-01-01T20:10:00,13.427
RZR__MTR_005,2024-01-01T20:20:00,20.46
RZR__MTR_005,2024-01-01T20:30:00,21.895
RZR__MTR_005,2024-01-01T20:40:00,19.733
RZR__MTR_005,2024-01-01T20:50:00,15.008
RZR__MTR_005,2024-01-01T21:00:00,11.072
RZR__MTR_005,2024-01-01T21:10:00,17.644
RZR__MTR_005,2024-01-01T21:20:00,14.909
RZR__MTR_005,2024-01-01T21:30:00,21.013
RZR__MTR_005,2024-01-01T21:40:00,17.413
RZR__MTR_005,2024-01-01T21:50:00,20.544
RZR__MTR_005,2024-01-01T22:00:00,19.029
RZR__MTR_005,2024-01-01T22:10:00,14.321
RZR__MTR_005,2024-01-01T22:20:00,19.919
RZR__MTR_005,2024-01-01T22:30:00,12.73
RZR__MTR_005,2024-01-01T22:40:00,14.883
RZR__MTR_005,2024-01-01T22:50:00,18.008
RZR__MTR_005,2024-01-01T23:00:00,17.051
RZR__MTR_005,2024-01-01T23:10:00,10.153
RZR__MTR_005,2024-01-01T23:20:00,15.687
RZR__MTR_005,2024-01-01T23:30:00,12.527
RZR__MTR_005,2024-01-01T23:40:00,14.899
RZR__MTR_005,2024-01-01T23:50:00,17.071
RZR__MTR_006,2024-01-01T00:00:00,11.384
RZR__MTR_006,2024-01-01T00:10:00,19.274
RZR__MTR_006,2024-01-01T00:20:00,20.22
RZR__MTR_006,2024-01-01T00:30:00,17.841
RZR__MTR_006,2024-01-01T00:40:00,20.187
RZR__MTR_006,2024-01-01T00:50:00,17.381
RZR__MTR_006,2024-01-01T01:00:00,11.056
RZR__MTR_006,2024-01-01T01:10:00,20.336
RZR__MTR_006,2024-01-01T01:20:00,16.856
RZR__MTR_006,2024-01-01T01:30:00,19.262
RZR__MTR_006,2024-01-01T01:40:00,17.438
RZR__MTR_006,2024-01-01T01:50:00,11.022
RZR__MTR_006,2024-01-01T02:00:00,15.534
RZR__MTR_006,2024-01-01T02:10:00,14.67
RZR__MTR_006,2024-01-01T02:20:00,21.465
RZR__MTR_006,2024-01-01T02:30:00,10.994
RZR__MTR_006,2024-01-01T02:40:00,16.616
RZR__MTR_006,2024-01-01T02:50:00,10.093
RZR__MTR_006,2024-01-01T03:00:00,14.116
RZR__MTR_006,2024-01-01T03:10:00,14.353
RZR__MTR_006,2024-01-01T03:20:00,22.119
RZR__MTR_006,2024-01-01T03:30:00,12.978
RZR__MTR_006,2024-01-01T03:40:00,20.678
RZR__MTR_006,2024-01-01T03:50:00,21.073
RZR__MTR_006,2024-01-01T04:00:00,20.366
RZR__MTR_006,2024-01-01T04:10:00,19.604
RZR__MTR_006,2024-01-01T04:20:00,16.087
RZR__MTR_006,2024-01-01T04:30:00,12.527
RZR__MTR_006,2024-01-01T04:40:00,16.718
RZR__MTR_006,2024-01-01T04:50:00,14.486
RZR__MTR_006,2024-01-01T05:00:00,21.319
RZR__MTR_006,2024-01-01T05:10:00,11.542
RZR__MTR_006,2024-01-01T05:20:00,13.014
RZR__MTR_006,2024-01-01T05:30:00,19.774
RZR__MTR_006,2024-01-01T05:40:00,11.462
RZR__MTR_006,2024-01-01T05:50:00,21.786
RZR__MTR_006,2024-01-01T06:00:00,17.183
RZR__MTR_006,2024-01-01T06:10:00,20.511
RZR__MTR_006,2024-01-01T06:20:00,19.986
RZR__MTR_006,2024-01-01T06:30:00,18.605
RZR__MTR_006,2024-01-01T06:40:00,19.263
RZR__MTR_006,2024-01-01T06:50:00,13.526
RZR__MTR_006,2024-01-01T07:00:00,19.113
RZR__MTR_006,2024-01-01T07:10:00,14.136
RZR__MTR_006,2024-01-01T07:20:00,10.405
RZR__MTR_006,2024-01-01T07:30:00,20.035
RZR__MTR_006,2024-01-01T07:40:00,20.555
RZR__MTR_006,2024-01-01T07:50:00,21.174
RZR__MTR_006,2024-01-01T08:00:00,19.057
RZR__MTR_006,2024-01-01T08:10:00,16.176
RZR__MTR_006,2024-01-01T08:20:00,10.13
RZR__MTR_006,2024-01-01T08:30:00,21.342
RZR__MTR_006,2024-01-01T08:40:00,14.722
RZR__MTR_006,2024-01-01T08:50:00,19.055
RZR__MTR_006,2024-01-01T09:00:00,17.499
RZR__MTR_006,2024-01-01T09:10:00,13.189
RZR__MTR_006,2024-01-01T09:20:00,21.991
RZR__MTR_006,2024-01-01T09:30:00,17.36
RZR__MTR_006,2024-01-01T09:40:00,11.492
RZR__MTR_006,2024-01-01T09:50:00,11.382
RZR__MTR_006,2024-01-01T10:00:00,19.507
RZR__MTR_006,2024-01-01T10:10:00,19.067
RZR__MTR_006,2024-01-01T10:20:00,13.173
RZR__MTR_006,2024-01-01T10:30:00,12.662
RZR__MTR_006,2024-01-01T10:40:00,10.149
RZR__MTR_006,2024-01-01T10:50:00,12.463
RZR__MTR_006,2024-01-01T11:00:00,22.117
RZR__MTR_006,2024-01-01T11:10:00,12.293
RZR__MTR_006,2024-01-01T11:20:00,13.774
RZR__MTR_006,2024-01-01T11:30:00,10.457
RZR__MTR_006,2024-01-01T11:40:00,15.205
RZR__MTR_006,2024-01-01T11:50:00,12.168
RZR__MTR_006,2024-01-01T12:00:00,15.797
RZR__MTR_006,2024-01-01T12:10:00,16.175
RZR__MTR_006,2024-01-01T12:20:00,15.657
RZR__MTR_006,2024-01-01T12:30:00,10.674
RZR__MTR_006,2024-01-01T12:40:00,11.181
RZR__MTR_006,2024-01-01T12:50:00,14.036
RZR__MTR_006,2024-01-01T13:00:00,20.044
RZR__MTR_006,2024-01-01T13:10:00,10.95
RZR__MTR_006,2024-01-01T13:20:00,14.722
RZR__MTR_006,2024-01-01T13:30:00,12.134
RZR__MTR_006,2024-01-01T13:40:00,13.471
RZR__MTR_006,2024-01-01T13:50:00,11.257
RZR__MTR_006,2024-01-01T14:00:00,13.596
RZR__MTR_006,2024-01-01T14:10:00,15.276
RZR__MTR_006,2024-01-01T14:20:00,16.959
RZR__MTR_006,2024-01-01T14:30:00,18.696
RZR__MTR_006,2024-01-01T14:40:00,15.176
RZR__MTR_006,2024-01-01T14:50:00,15.142
RZR__MTR_006,2024-01-01T15:00:00,22.057
RZR__MTR_006,2024-01-01T15:10:00,10.673
RZR__MTR_006,2024-01-01T15:20:00,17.629
RZR__MTR_006,2024-01-01T15:30:00,12.656
RZR__MTR_006,2024-01-01T15:40:00,11.261
RZR__MTR_006,2024-01-01T15:50:00,17.377
RZR__MTR_006,2024-01-01T16:00:00,16.47
RZR__MTR_006,2024-01-01T16:10:00,15.261
RZR__MTR_006,2024-01-01T16:20:00,15.551
RZR__MTR_006,2024-01-01T16:30:00,17.568
RZR__MTR_006,2024-01-01T16:40:00,12.046
RZR__MTR_006,2024-01-01T16:50:00,13.102
RZR__MTR_006,2024-01-01T17:00:00,19.374
RZR__MTR_006,2024-01-01T17:10:00,12.311
RZR__MTR_006,2024-01-01T17:20:00,16.825
RZR__MTR_006,2024-01-01T17:30:00,15.955
RZR__MTR_006,2024-01-01T17:40:00,21.218
RZR__MTR_006,2024-01-01T17:50:00,21.574
RZR__MTR_006,2024-01-01T18:00:00,11.798
RZR__MTR_006,2024-01-01T18:10:00,11.48
RZR__MTR_006,2024-01-01T18:20:00,18.394
RZR__MTR_006,2024-01-01T18:30:00,16.628
RZR__MTR_006,2024-01-01T18:40:00,18.676
RZR__MTR_006,2024-01-01T18:50:00,16.989
RZR__MTR_006,2024-01-01T19:00:00,17.584
RZR__MTR_006,2024-01-01T19:10:00,10.47
RZR__MTR_006,2024-01-01T19:20:00,14.206
RZR__MTR_006,2024-01-01T19:30:00,10.3
RZR__MTR_006,2024-01-01T19:40:00,17.485
RZR__MTR_006,2024-01-01T19:50:00,14.562
RZR__MTR_006,2024-01-01T20:00:00,17.648
RZR__MTR_006,2024-01-01T20:10:00,16.846
RZR__MTR_006,2024-01-01T20:20:00,21.001
RZR__MTR_006,2024-01-01T20:30:00,11.841
RZR__MTR_006,2024-01-01T20:40:00,12.998
RZR__MTR_006,2024-01-01T20:50:00,14.892
RZR__MTR_006,2024-01-01T21:00:00,15.464
RZR__MTR_006,2024-01-01T21:10:00,15.448
RZR__MTR_006,2024-01-01T21:20:00,14.215
RZR__MTR_006,2024-01-01T21:30:00,12.508
RZR__MTR_006,2024-01-01T21:40:00,10.113
RZR__MTR_006,2024-01-01T21:50:00,13.942
RZR__MTR_006,2024-01-01T22:00:00,14.539
RZR__MTR_006,2024-01-01T22:10:00,10.632
RZR__MTR_006,2024-01-01T22:20:00,20.885
RZR__MTR_006,2024-01-01T22:30:00,11.955
RZR__MTR_006,2024-01-01T22:40:00,19.1
RZR__MTR_006,2024-01-01T22:50:00,19.818
RZR__MTR_006,2024-01-01T23:00:00,14.281
RZR__MTR_006,2024-01-01T23:10:00,17.768
RZR__MTR_006,2024-01-01T23:20:00,10.843
RZR__MTR_006,2024-01-01T23:30:00,22.104
RZR__MTR_006,2024-01-01T23:40:00,11.651
RZR__MTR_006,2024-01-01T23:50:00,21.372
